#,作者,账号,时间,原文,回复,转发,点赞,浏览,链接
16,Google,@Google,2026-03-11T21:00:22.000Z,"Have you tried Nano Banana 2 yet? Our latest image generation model has pro-level capabilities and advanced world knowledge — at lightning-fast speed. 

Today, we’re peeling back the curtain on how Nano Banana actually got its name. Here’s your banana lore:",36,33,193,29175,https://x.com/Google/status/2031837660885528791
17,Google,@Google,2026-03-11T21:00:23.000Z,"Psst, we made that infographic using Nano Banana 2 . Learn more and try it for yourself.",1,7,41,21482,https://x.com/Google/status/2031837664933011910
18,Google,@Google,2026-03-11T21:00:24.000Z,"Plus, get more details on Nano Banana’s naming lore.",,7,45,20151,https://x.com/Google/status/2031837669173424491
19,Google Antigravity,@antigravity,2026-03-11T20:53:07.000Z,"We’re evolving Google AI plans to give you more control over how you build. Every subscription includes built-in AI credits, which can now be used for Antigravity, giving you a seamless path to scale.

Google AI Pro is the home for the practical builder, hobbyists, students, and",339,198,2200,189215,https://x.com/antigravity/status/2031835833716625883
20,Google Antigravity,@antigravity,2026-03-11T20:53:07.000Z,Check out the full plan details,13,13,74,29151,https://x.com/antigravity/status/2031835836661080534
21,Thariq,@trq212,2026-03-11T20:50:36.000Z,"now that it's been 2 weeks, what have you liked most about auto-memory? what's not working?

if you have specific stories of when it went well or poorly, we would love to hear!",158,16,377,53749,https://x.com/trq212/status/2031835203157819526
22,Alex Albert,@alexalbert__,2026-03-11T20:41:43.000Z,"Claude for all things knowledge work feels like it is on a very similar trajectory to what agentic coding experienced last year.

I expect entire industries that rely on spreadsheets and powerpoints to begin to be transformed in the next few months.",27,16,317,28574,https://x.com/alexalbert__/status/2031832967845462452
23,thomas,@zemnmez,2026-03-11T20:10:48.000Z,".
@OpenAI
 blog post: Designing Agents to Resist Prompt Injection

We’ve found that prompt injections are evolving to look more like social engineering over time as models get smarter and mitigations need to evolve too.",1,4,28,1666,https://x.com/zemnmez/status/2031825187973578830
24,Shaikh Akram Ahmed,@CodeAkram,2026-03-11T17:24:43.000Z,"One of the best 15mins of my life, will always remember the encouragement and support I got from 
@amorriscode
 
@alicelovescake1
 you guys are amazing",,1,2,550,https://x.com/CodeAkram/status/2031783388185796620
25,Yossi Matias,@ymatias,2026-03-11T19:06:57.000Z,Congratulations to the teams at Google Cloud and Wiz on this significant milestone. Welcome to the Wiz team!,,1,4,317,https://x.com/ymatias/status/2031809116297941396
26,Google for Developers,@googledevs,2026-03-11T19:00:07.000Z,"Stop typing, start interacting!

The Gemini Live Agent Challenge is here.  Build the next generation of interactive agents using Gemini and 
@GoogleCloud
.

Win big prizes and a trip to Google Cloud Next '26! 

Register by March 16:
 
https://
goo.gle/4uk4VOR",6,46,259,15142,https://x.com/googledevs/status/2031807396465578355
27,Google Quantum AI,@GoogleQuantumAI,2026-03-11T18:54:35.000Z,"Join us at APS Global Physics Summit 2026 (Mar 16–19) to see the latest in quantum error correction, algorithms, and scalable systems from Google Quantum AI. Which session are you excited for most? Schedule: 
https://
goo.gle/46UJFoI",,3,11,1009,https://x.com/GoogleQuantumAI/status/2031806006758453455
28,OpenAI Developers,@OpenAIDevs,2026-03-11T18:32:38.000Z,"A year ago, we launched the Responses API.

When models can use tools, responses turn into actions.

Developers are building applications that can:
• Call tools
• Search the web and files
• Use computers
• Run multi-step workflows

We’re still so early.",34,33,345,45345,https://x.com/OpenAIDevs/status/2031800483032285582
29,OpenAI Developers,@OpenAIDevs,2026-03-11T18:32:41.000Z,,3,4,26,6318,https://x.com/OpenAIDevs/status/2031800495011217507
30,OpenAI Developers,@OpenAIDevs,2026-03-11T18:23:03.000Z,"Technical lessons from building computer access for agents

Making long-running workflows practical required tightening the execution loop, providing rich context via file systems, and enabling network access with security guardrails.

Here's how we equipped the Responses API",28,57,386,44565,https://x.com/OpenAIDevs/status/2031798071345234193
31,Claude,@claudeai,2026-03-11T17:53:59.000Z,"Claude for Excel and Claude for PowerPoint now sync together seamlessly.

When you’ve got more than one file open, Claude shares the full context of your conversation between them.

Pull data from spreadsheets, build out tables, and update a deck — without re-explaining a step.",450,1400,12000,3387120,https://x.com/claudeai/status/2031790754637717772
32,Claude,@claudeai,2026-03-11T17:53:59.000Z,"Skills are also now available inside the Excel and PowerPoint add-ins.

When your team has a standard workflow (like for running a variance analysis or building a client deck), save it as a skill.

Others within your organization can then run it in one click from their sidebar.",17,44,740,103591,https://x.com/claudeai/status/2031790756156096881
33,Claude,@claudeai,2026-03-11T17:54:00.000Z,"We’ve also expanded availability for Claude for Excel and Claude for PowerPoint on Amazon Bedrock, Google Cloud's Vertex AI, and Microsoft Foundry.

The add-ins are available in beta for all paid plans on both Mac and Windows:",16,34,443,81352,https://x.com/claudeai/status/2031790757456331084
34,Thariq,@trq212,2026-03-11T16:40:22.000Z,"We're experiencing issues with Claude Code and 
http://
Claude.ai where some users may not be able to log in & others may experience slower than usual performance. 

We're on it and working hard to bring service back to normal, thanks for bearing with us.",310,128,2300,196198,https://x.com/trq212/status/2031772228099203487
35,Thariq,@trq212,2026-03-11T16:40:22.000Z,"You can track the status here: 
https://
status.claude.com",11,4,94,19759,https://x.com/trq212/status/2031772229458129383
36,Thariq,@trq212,2026-03-11T17:38:47.000Z,this is now resolved,26,2,136,18832,https://x.com/trq212/status/2031786930426491301
37,Thariq,@trq212,2026-03-11T17:35:56.000Z,"This is now resolved!  

Apologies for the instability this morning.",72,22,570,51976,https://x.com/trq212/status/2031786211900313970
38,Google Antigravity,@antigravity,2026-03-10T20:14:22.000Z,"Antigravity Agent handles skill calling two ways: implicit automation that anticipates your needs, and explicit /skillname commands for when you want total control. It’s the perfect transition between AI automation and human intent. See how it works.",68,135,1300,79831,https://x.com/antigravity/status/2031463696849940840
39,Google Gemini,@GeminiApp,2026-03-11T17:28:30.000Z,"We’ve been seeing some amazing Nano Banana 2 creations lately. 

Here are some standouts.",234,220,4400,967569,https://x.com/GeminiApp/status/2031784342037680413
40,Google Gemini,@GeminiApp,2026-03-11T17:28:32.000Z,"A whimsical illustration of a baby girl dinosaur sitting in a steampunk time machine, surrounded by brass gears, clockwork, and steam. The banana is wearing a tiny leather flight jacket and aviator goggles. The background is a collage of different historical eras and future",1,4,99,137094,https://x.com/GeminiApp/status/2031784351244103959
41,Google Gemini,@GeminiApp,2026-03-11T17:28:33.000Z,"Nano Banana is creating amazing work! 
A super realistic city by the ocean at sunrise — fog between tall buildings, glass reflections, waves crashing against the rocks, cinematic lighting like a movie scene.
The details are incredible",2,2,116,124039,https://x.com/GeminiApp/status/2031784353030946980
42,Pushmeet Kohli,@pushmeet,2026-03-11T13:44:11.000Z,"Happy to share new progress in AI for Maths 
@GoogleDeepMind
 . 

In extremal combinatorics, AlphaEvolve has helped establish new lower bounds for FIVE classical Ramsey numbers - a problem so challenging that even Erdős commented on its difficulty.

Historically, computationally",37,240,2100,130786,https://x.com/pushmeet/status/2031727892346941499
43,Google Research,@GoogleResearch,2026-03-11T17:01:56.000Z,"Today we announce results from a first-of-its-kind study with 
@BIDMC_Medicine
 on AMIE, our conversational AI for clinical reasoning. In a real-world clinical study, AMIE was found to be safe, feasible, and well-received by patients.
Learn more: 
https://
goo.gle/4sXCogz",7,69,237,25017,https://x.com/GoogleResearch/status/2031777657835139263
44,Philipp Schmid,@_philschmid,2026-03-11T16:55:52.000Z,"Nano Banana Pro vs Nano Banana 2 blog: 
https://
fofr.ai/nano-banana-2-
vs-pro
…",4,1,20,1918,https://x.com/_philschmid/status/2031776131204919309
45,Tibo,@thsottiaux,2026-03-11T16:50:45.000Z,“Codex App has transformed the way I write software… I barely use anything else these days” ... and yet we're only getting started,123,30,1000,30368,https://x.com/thsottiaux/status/2031774842526351411
46,Google AI Developers,@googleaidevs,2026-03-11T16:30:07.000Z,Gemini Flash models are enabling a new class of AI agents that automate everyday tasks from optimizing public services to managing personal schedules. Check out these 4 real-world applications ↓,9,23,175,10444,https://x.com/googleaidevs/status/2031769647284949413
47,Google AI Developers,@googleaidevs,2026-03-11T16:30:37.000Z,"Diia AI expands access to government services for over 40 million Ukrainian citizens with a conversational AI agent leveraging Gemini’s multilingual capabilities. 

Learn more: 
https://
aistudio.google.com/case-studies/d
iia
…",1,1,7,2061,https://x.com/googleaidevs/status/2031769776003944789
48,Google AI Developers,@googleaidevs,2026-03-11T16:30:38.000Z,Try out the newly released Gemini 3.1 Flash Lite and other Flash models at,2,,7,1916,https://x.com/googleaidevs/status/2031769779304861839
49,Flow by Google,@FlowbyGoogle,2026-03-11T16:28:27.000Z,"Our first #FlowSessions Artist Spotlight of Cohort 2 is award-winning filmmaker and visual artist, Léo Cannone!

 Their film, ""Ocean View"" tells the story of a woman fulfilling her lifelong dream of seeing the ocean with the help of her trusty wooden chalet.

 Flow Tip: When",8,7,65,1984,https://x.com/FlowbyGoogle/status/2031769228756516987
50,Flow by Google,@FlowbyGoogle,2026-03-11T16:28:41.000Z,Watch the full film here:,1,1,19,1885,https://x.com/FlowbyGoogle/status/2031769288076624261
51,Gemini CLI,@geminicli,2026-03-11T15:58:40.000Z,"Plan mode is now launched in Gemini CLI

A read-only mode that allows you to safely explore and work with Gemini CLI to come up with a plan prior to implementation. 

Plan mode can leverage read-only MCP tools, Agent Skills and is built to be fully extensible 

Read more",24,56,526,22871,https://x.com/geminicli/status/2031761736232050707
52,Gemini CLI,@geminicli,2026-03-11T15:58:41.000Z,,1,1,17,2072,https://x.com/geminicli/status/2031761739021234222
53,Thomas Kurian,@ThomasOrTK,2026-03-11T13:02:02.000Z,"Today, we announced that Google has completed its acquisition of 
@wiz_io
.  Together, we’ll provide customers with a comprehensive platform to secure their cloud and hybrid environments. Coupled with our Google Unified Security platform, we will help accelerate the adoption of",44,95,663,263476,https://x.com/ThomasOrTK/status/2031717285434704210
54,Greg Brockman,@gdb,2026-03-11T15:36:32.000Z,team really cooked with gpt-5.4,213,39,1500,162418,https://x.com/gdb/status/2031756165223510139
55,Anthony Morris ツ,@amorriscode,2026-03-11T15:24:12.000Z,happy Claude Code Desktop office hours day,13,2,85,4024,https://x.com/amorriscode/status/2031753059580469636
56,Google for Developers,@googledevs,2026-03-11T15:12:09.000Z,"Announcing Plan mode in 
@GeminiCLI
  

A new read-only mode that lets Gemini CLI explore your codebase, gather requirements, and ask clarifying questions to create a detailed plan. 

Read all the details in the launch blog → 
https://
goo.gle/4lwcVIw",12,29,265,20369,https://x.com/googledevs/status/2031750026360176876
57,Romain Huet,@romainhuet,2026-03-10T23:47:02.000Z,"Developers coming from other tools are often impressed by what Codex finds in code review.

In this video, 
@majatrebacz
 and I show how to set it up and walk through issues Codex finds in real PRs.

Included with ChatGPT Plus/Pro (or ~$1/run with credits).",39,50,528,90098,https://x.com/romainhuet/status/2031517213799362760
58,Nano Banana 2,@NanoBanana,2026-03-11T14:29:53.000Z,,43,282,2000,328678,https://x.com/NanoBanana/status/2031739390561792084
59,Sundar Pichai,@sundarpichai,2026-03-11T14:27:16.000Z,"Welcome to the team 
@Wiz_io
!",103,128,1600,314171,https://x.com/sundarpichai/status/2031738734350361069
60,Google,@Google,2026-03-11T14:08:33.000Z,"Breast cancer is one of the most common cancers in the world, and in the U.K. it affects 1 in 8 women. We partnered with Imperial College London and the NHS to see if AI can strengthen early detection efforts. The result: Our experimental research AI system identified 25% of the",31,33,144,35235,https://x.com/Google/status/2031734020979998795
61,Google,@Google,2026-03-11T14:08:33.000Z,Learn more about how AI can strengthen early detection efforts ↓,5,12,35,25456,https://x.com/Google/status/2031734022615802367
62,Google for Developers,@googledevs,2026-03-11T13:00:00.000Z,"Improve code readability by encapsulating long parameter lists into value objects. 

Organize data using:

 Java Record classes
 Kotlin data classes
 C++ option structs

The builder pattern makes it easier to set specific fields while maintaining default values for a",3,14,55,5504,https://x.com/googledevs/status/2031716770671693862
63,Anthropic,@AnthropicAI,2026-03-11T10:10:23.000Z,"Introducing The Anthropic Institute, a new effort to advance the public conversation about powerful AI.",365,824,4800,1363111,https://x.com/AnthropicAI/status/2031674087374815577
64,Anthropic,@AnthropicAI,2026-03-11T10:10:24.000Z,"The Institute will be led by 
@jackclarkSF
, in a new role as Anthropic’s Head of Public Benefit. It'll bring together an interdisciplinary staff of machine learning engineers, economists, and social scientists, making full use of the inside information of a frontier AI lab.",20,19,246,53780,https://x.com/AnthropicAI/status/2031674092290474421
65,Anthropic,@AnthropicAI,2026-03-11T10:10:25.000Z,The Anthropic Institute is hiring. You can learn more about our work and priorities at the link below:,14,19,283,48641,https://x.com/AnthropicAI/status/2031674093875892353
66,Chrome,@googlechrome,2026-03-11T02:32:22.000Z,"We’re excited to bring Gemini in Chrome to more people in more languages! Gemini in Chrome will be available in 50 additional languages, and it starts rolling out in India, Canada and New Zealand.

Learn more below.",80,178,1400,323262,https://x.com/googlechrome/status/2031558824042058064
67,Tibo,@thsottiaux,2026-03-11T05:38:13.000Z,"OK, Codex is back and stable and we should be good for a while. 

Reset button pressed, should see it in a bit",311,205,2300,291571,https://x.com/thsottiaux/status/2031605592352313567
68,Tibo,@thsottiaux,2026-03-11T05:21:31.000Z,"Codex GPU fleet is still melting, team is working day (and night) to keep up. We’re seeing stability in sight for later this evening.",96,73,1300,328461,https://x.com/thsottiaux/status/2031601392344035592
69,Thariq,@trq212,2026-03-11T05:05:45.000Z,let my youtube premium expire for 1 day and this pops up when I'm trying to watch some brainrot,50,6,895,55491,https://x.com/trq212/status/2031597423357997209
70,Thariq,@trq212,2026-03-11T05:06:14.000Z,watched the entire thing bcs i gotta drive up these engagement numbers,10,,217,13128,https://x.com/trq212/status/2031597546389618918
71,Tibo,@thsottiaux,2026-03-11T05:00:10.000Z,"Michael is the reason we can have nice things, Codex owes him a lot",16,14,546,59620,https://x.com/thsottiaux/status/2031596018148716628
72,martin_casado,@martin_casado,2026-03-11T01:04:30.000Z,5.4 is really special.,46,18,464,188744,https://x.com/martin_casado/status/2031536708706250936
73,Greg Brockman,@gdb,2026-03-11T01:54:24.000Z,such suspense — gpt-5.4 pro (potentially) for open mathematics:,61,27,408,56652,https://x.com/gdb/status/2031549266963878300
74,Boris Cherny,@bcherny,2026-03-11T01:40:47.000Z,btw,221,187,4100,275406,https://x.com/bcherny/status/2031545840398119288
75,Google AI Developers,@googleaidevs,2026-03-10T17:26:25.000Z,"Start building with Gemini Embedding 2, our most capable and first fully multimodal embedding model built on the Gemini architecture. Now available in preview via the Gemini API and in Vertex AI.",49,389,2400,355253,https://x.com/googleaidevs/status/2031421430718415051
76,Greg Brockman,@gdb,2026-03-11T00:59:32.000Z,ChatGPT for interactive learning of math and science:,121,93,1200,150833,https://x.com/gdb/status/2031535461483614628
77,Micah Carroll,@MicahCarroll,2026-03-10T20:50:16.000Z,"Very curious to see if 
@OpenAI
's auditing pipelines catch these agents! Thank you for doing this work which materially helps with race-to-the-top dynamics",,5,65,6595,https://x.com/MicahCarroll/status/2031472730047132111
78,dominik kundel,@dkundel,2026-03-10T23:40:13.000Z,"How well do you still know your codebase? 

Had Codex build a little RepoGuessr game where you have to guess which file a certain line of code belongs to. 

You can try it with open source repos at: 
 
https://
repoguessr.vercel.app",8,16,101,29617,https://x.com/dkundel/status/2031515499046285459
79,Noah Zweben,@noahzweben,2026-03-10T23:43:07.000Z,Anyone using /loop with /remote-control? Would love to hear!,13,1,50,13400,https://x.com/noahzweben/status/2031516229824032779
80,ChatGPT,@ChatGPTapp,2026-03-10T23:21:29.000Z,140 million people use ChatGPT to help them understand math and science concepts every week.,230,435,3900,1188774,https://x.com/ChatGPTapp/status/2031510785428762732
81,Thariq,@trq212,2026-03-10T23:03:39.000Z,"We just added /btw to Claude Code! 

Use it to have side chain conversations while Claude is working.",1100,2500,24000,2396724,https://x.com/trq212/status/2031506296697131352
82,Thariq,@trq212,2026-03-10T23:15:36.000Z,"a bit more on the technical details- this cannot do any tool calls and is a single turn of output but has the entire context of your conversation

s/o to 
@ErikSchluntz
 for building this as a side project

read more in our docs here:",29,24,738,68499,https://x.com/trq212/status/2031509303870501210
83,Anthropic,@AnthropicAI,2026-03-10T23:03:19.000Z,"Anthropic is expanding to Australia & New Zealand. We’ll soon open an office in Sydney—our fourth in Asia-Pacific after Tokyo, Bengaluru, and Seoul.

Read more:",170,253,2300,369439,https://x.com/AnthropicAI/status/2031506214228828186
84,Google Cloud Tech,@GoogleCloudTech,2026-03-09T22:00:00.000Z,"From an empty folder to a live voting app in 30 minutes.   

Watch Joe Hanley use Gemini CLI and Firebase Skills to build and deploy an app with Auth and Firestore. No boilerplate, just building.

See the full demo on this week’s livestream → 
https://
goo.gle/47ivuKc",4,26,147,14681,https://x.com/GoogleCloudTech/status/2031127892768301195
85,OpenAI Developers,@OpenAIDevs,2026-03-05T18:12:39.000Z,"Migrate to GPT-5.4 with this Codex skill:


https://
github.com/openai/skills/
tree/main/skills/.system/openai-docs
…",23,30,720,107816,https://x.com/OpenAIDevs/status/2029621124783640901
86,Kevin Weil,@kevinweil,2026-03-10T22:01:09.000Z,So excited to work together! I have a feeling it's going to be a productive summer :),1,5,178,18826,https://x.com/kevinweil/status/2031490567612318177
87,Google AI Developers,@googleaidevs,2026-03-10T21:00:00.000Z,"Join 
@cerebral_valley
 and 
@GoogleDeepMind
 on March 14 for the Gemini 3 Paris Hackathon

Build with the latest Gemini 3 models to create tools that can see, hear, and reason in the moment. Secure your spot:",2,7,61,6698,https://x.com/googleaidevs/status/2031475179411394876
88,Google Research,@GoogleResearch,2026-03-10T20:49:52.000Z,"Calling researchers in synthetic media & digital forensics! Google & IEEE SPS invite proposals for the International Symposium on Synthetic Media Attribution & Detection (ISSMAD) 2026. Submit posters/talks. Open to work-in-progress. Deadline May 1. Apply: 
https://
goo.gle/4s3Ijk5",3,8,64,3944,https://x.com/GoogleResearch/status/2031472629589434673
89,Noam Brown,@polynoamial,2026-03-10T16:17:28.000Z,"The recipe behind today’s frontier reasoning models is surprisingly similar to AlphaGo:

1) Imitate large amounts of human data

2) Scale inference compute to reason better (back then it was Monte Carlo Tree Search, today it's Chain of Thought)

3) Use RL to go beyond imitation",43,122,1200,136951,https://x.com/polynoamial/status/2031404079583473953
90,Noam Brown,@polynoamial,2026-03-10T17:48:55.000Z,"I believe that one day we could, but not clear if we ever should.",20,12,360,21962,https://x.com/polynoamial/status/2031427092999713071
91,Demis Hassabis,@demishassabis,2026-03-10T20:48:45.000Z,"First we do something AlphaGo-like then maybe AlphaZero-like but that will likely be post-AGI imo, and as Noam says, we should be very careful with a step like that.",11,54,563,37441,https://x.com/demishassabis/status/2031472350286258219
92,OpenAI Developers,@OpenAIDevs,2026-03-10T20:32:58.000Z,"Here's how 
@bolinfest
 uses Codex to code by prompting changes, guiding implementation, reviewing outputs, and splitting large PRs into reviewable commits.",32,32,415,46122,https://x.com/OpenAIDevs/status/2031468378687418405
93,OpenAI Developers,@OpenAIDevs,2026-03-10T20:33:01.000Z,"Catch his chat with 
@ryanlpeterman
 here",1,1,26,16454,https://x.com/OpenAIDevs/status/2031468390628601978
94,Thariq,@trq212,2026-03-10T20:07:45.000Z,really good post on why agentic coding evals are so noisy and might vary by several percentage points between runs,33,23,489,90163,https://x.com/trq212/status/2031462032508334434
95,Google for Developers,@googledevs,2026-03-10T20:00:01.000Z,"Gemini 3 AMA: Ask us anything! 

Join 
@thorwebdev
 & 
@patloeber
 to talk latest releases, advanced features, and Gemini API tips as we kick off the #BuildWithAI season → 
https://
goo.gle/4uCJYij 

 March 11 | 11AM ET
 Google Dev Discord (Stage)

Bring your Google AI Studio",6,17,102,10542,https://x.com/googledevs/status/2031460085776441855
96,Google,@Google,2026-03-10T19:22:07.000Z,"AlphaEvolve, an AI agent inspired by AlphaGo’s search methods, is discovering how to make computers run more efficiently. 

It recently was used to discover a novel way to multiply matrices — the core math powering nearly all modern AI. By optimizing code at its most basic",3,17,69,30772,https://x.com/Google/status/2031450547899752768
97,Google,@Google,2026-03-10T19:22:08.000Z,"Move 37 was a glimpse of AI’s potential, but true AGI requires the creativity to not just master a game, but to invent something as deep and elegant as Go itself.

We think the combination of Gemini’s world models, AlphaGo’s search and planning techniques, and specialized AI tool",3,15,63,29495,https://x.com/Google/status/2031450551284641942
98,Sundar Pichai,@sundarpichai,2026-03-10T19:18:57.000Z,"Amazing to see how our experimental research AI system for mammography interpretation identified more cases of interval cancers, as well as invasive cancer, and more cases overall, than conventional methods. Plus it could reduce clinicians’ screening workloads by an estimated",84,139,1100,103421,https://x.com/sundarpichai/status/2031449749652717685
99,Ethan Mollick,@emollick,2026-03-10T16:22:23.000Z,"NotebookLM: Do a deep research report and make a video telling me exactly how to take over Rome if I time travelled to 66 BC with a single backpack.

Actually pretty fun to watch and gets a lot of historical details in as well.",45,158,1300,134170,https://x.com/emollick/status/2031405314889654476
100,Tulsee Doshi,@tulseedoshi,2026-03-10T17:55:34.000Z,Gemini making my day-to-day so much more convenient!,3,2,93,4394,https://x.com/tulseedoshi/status/2031428767378452699
101,Demis Hassabis,@demishassabis,2026-03-10T15:13:15.000Z,"Ten years ago, AlphaGo’s legendary match in Seoul heralded the start of the modern era in AI. Its famous ‘Move 37’ signaled to us that AI techniques were ready to tackle real-world problems in areas like science - and ideas inspired by these methods are critical to building AGI",164,577,3400,570347,https://x.com/demishassabis/status/2031387915348062567
102,Demis Hassabis,@demishassabis,2026-03-10T15:13:16.000Z,"And if you want even more AlphaGo + AI for Science content, there’s a recent episode of the 
@GoogleDeepMind
 Podcast with the awesome 
@FryRsquared
 and I discussing the Alpha series + AGI amongst many other things!",6,15,155,48846,https://x.com/demishassabis/status/2031387921429750130
103,Demis Hassabis,@demishassabis,2026-03-10T17:54:46.000Z,"+ the newest 
@GoogleDeepMind
 Podcast is all about AlphaGo! Check it out here:",1,6,68,27383,https://x.com/demishassabis/status/2031428562780303603
104,Made by Google,@madebygoogle,2026-03-10T17:37:16.000Z,"Let your Google Pixel handle your busy work with 
@GeminiApp
. Groceries, rides, and reorders, done in the background. You stay in control while it works.¹ Available as a beta feature in the Gemini app.² #Gemini #Pixel 
http://
goo.gle/4r8Z7Vs",17,31,411,31837,https://x.com/madebygoogle/status/2031424161533333805
105,Google AI Developers,@googleaidevs,2026-03-10T17:26:26.000Z,"Our  latest model provides support across diverse modalities:

+ Interleaved embeddings containing text, images, video, audio, and PDFs
+ Semantic understanding for 100+ languages
+ Flexible output dimensions (128, 768, 1536, and 3072 by default)
+ Easy partner integration

By",1,8,87,14526,https://x.com/googleaidevs/status/2031421433625088244
106,Google AI Developers,@googleaidevs,2026-03-10T17:26:26.000Z,Read the blog to learn more ↓,2,5,56,8582,https://x.com/googleaidevs/status/2031421435457978859
107,Philipp Schmid,@_philschmid,2026-03-10T16:49:59.000Z,"What if one embedding model could understand text, images, video, audio, and PDFs all at once? Excited to share Gemini Embedding 2 our first fully multimodal embedding model.

 5 modalities in a single unified embedding space
 Supports up to 8,192 input tokens, 100+ languages",22,78,722,43792,https://x.com/_philschmid/status/2031412260162138428
108,Philipp Schmid,@_philschmid,2026-03-10T16:49:59.000Z,"Docs: 
https://
ai.google.dev/gemini-api/doc
s/embeddings
…

Blog:",,2,22,3093,https://x.com/_philschmid/status/2031412262771052845
109,Logan Kilpatrick,@OfficialLoganK,2026-03-10T16:48:37.000Z,"Say hello to Gemini Embedding 2, our new SOTA multimodal model that lets your bring text, images, video, audio, and docs into the same embedding space!",268,588,5400,788890,https://x.com/OfficialLoganK/status/2031411916489298156
110,Logan Kilpatrick,@OfficialLoganK,2026-03-10T16:49:28.000Z,Very excited to make this happen and bring the new  model to the world with a unified experience:,17,26,424,46194,https://x.com/OfficialLoganK/status/2031412130780525006
